idx,archivo,mst_score,r,g,b,hand_scale
31626,00031626.jpg,6,188.72,130.05,134.11,0.027138086673339702
7961,00007961.jpg,8,91.65,77.35,38.44,0.03422350424117499
5824,00005824.jpg,6,198.91,146.0,131.26,0.023343109005625157
23229,00023229.jpg,8,97.24,92.39,70.66,0.031444360177853334
13974,00013974.jpg,9,81.23,61.74,56.68,0.022275647730335118
32040,00032040.jpg,6,189.51,135.34,165.98,0.025417124930527255
3514,00003514.jpg,7,133.6,100.4,90.22,0.03139248352727392
2157,00002157.jpg,7,124.11,97.84,95.77,0.031514705478070115
31110,00031110.jpg,6,199.22,149.54,144.31,0.030597230550669617
19482,00019482.jpg,7,141.69,108.28,90.56,0.034048795724435636
8205,00008205.jpg,6,172.51,121.05,109.71,0.023794918632295305
26078,00026078.jpg,4,226.4,191.43,168.12,0.027490703316897094
7966,00007966.jpg,7,119.13,101.0,85.29,0.03052041444106182
22563,00022563.jpg,8,88.45,58.66,59.05,0.03085254012725607
9653,00009653.jpg,7,116.44,85.47,90.43,0.030797648397952716
195,00000195.jpg,8,112.75,79.14,70.1,0.027557314344874934
5890,00005890.jpg,6,181.86,126.78,107.63,0.019488783307159602
2100,00002100.jpg,5,226.43,151.84,139.24,0.03259761378160204
10549,00010549.jpg,8,83.22,68.74,61.52,0.027085746611199737
4277,00004277.jpg,8,97.72,71.58,68.27,0.03358049815331384
24998,00024998.jpg,8,97.7,88.41,60.68,0.030445731603749596
16754,00016754.jpg,5,218.45,151.69,150.36,0.028701093408607034
11785,00011785.jpg,7,119.56,97.68,92.37,0.018976339398667462
2043,00002043.jpg,7,133.09,104.03,86.48,0.030267262660526543
1519,00001519.jpg,5,226.37,164.33,177.12,0.024112574396921525
14168,00014168.jpg,7,124.69,91.92,90.2,0.031168847559450742
15954,00015954.jpg,6,171.77,138.32,129.67,0.024550631873526962
3093,00003093.jpg,8,104.74,76.89,72.48,0.02827195981747756
7335,00007335.jpg,7,126.78,100.7,97.21,0.026813295869602422
5258,00005258.jpg,5,209.42,157.43,147.76,0.028676267187581442
22115,00022115.jpg,5,225.79,164.52,169.62,0.028158156525573345
28455,00028455.jpg,6,208.11,147.47,136.48,0.02082093050509381
16380,00016380.jpg,7,119.47,87.51,92.24,0.030714228671166355
31490,00031490.jpg,8,87.62,71.09,45.9,0.02770629650213519
10651,00010651.jpg,7,121.02,91.77,88.81,0.03211383349880573
27010,00027010.jpg,6,173.93,131.73,116.79,0.033206242934441875
26349,00026349.jpg,6,169.01,122.39,113.13,0.025896822067985173
1807,00001807.jpg,8,89.04,67.35,56.15,0.030545715131292683
19737,00019737.jpg,8,110.77,88.6,70.22,0.03319524830743398
30110,00030110.jpg,5,217.41,153.57,145.94,0.023608640373142854
19788,00019788.jpg,6,170.08,123.55,115.77,0.028428082542675735
4733,00004733.jpg,6,194.84,146.26,128.71,0.02549947911411504
15127,00015127.jpg,5,206.67,138.92,171.81,0.02773747099552336
6761,00006761.jpg,7,131.74,97.38,97.07,0.029883552308109677
21398,00021398.jpg,7,143.51,105.53,95.58,0.03094973651134649
19361,00019361.jpg,6,172.06,132.88,116.03,0.03347822295196219
19118,00019118.jpg,9,80.69,62.19,59.42,0.029036912115544447
15563,00015563.jpg,4,250.56,196.2,194.98,0.026911350669772436
5954,00005954.jpg,5,188.85,160.5,169.65,0.029190733934754916
26537,00026537.jpg,9,66.8,54.38,49.57,0.023764507164128704
7891,00007891.jpg,6,178.57,132.13,114.47,0.028214222091246865
25568,00025568.jpg,5,216.82,163.33,153.52,0.029378076964269605
14425,00014425.jpg,7,121.92,85.4,91.33,0.02922530755974645
4925,00004925.jpg,7,162.32,113.93,103.88,0.03163354355929582
13075,00013075.jpg,8,88.28,80.86,89.78,0.030361095678935763
9955,00009955.jpg,7,134.56,97.51,99.48,0.030121675548789317
6371,00006371.jpg,8,114.95,79.98,81.93,0.034940808439946035
16743,00016743.jpg,8,103.3,76.94,72.77,0.030529570212220997
29482,00029482.jpg,8,96.89,84.98,68.23,0.025706181370491337
18740,00018740.jpg,6,173.82,123.16,114.46,0.020949073877319254
599,00000599.jpg,6,178.85,113.61,151.9,0.02932822795650389
67,00000067.jpg,6,183.15,139.18,122.12,0.02424287226782811
10950,00010950.jpg,8,106.44,76.27,75.46,0.02958289644525326
27231,00027231.jpg,6,183.3,138.03,134.44,0.03320627075894881
14404,00014404.jpg,8,106.81,81.09,78.53,0.02938752889012481
9288,00009288.jpg,7,132.12,94.8,75.48,0.030267063442388775
28649,00028649.jpg,6,173.66,138.06,119.27,0.03047890478112178
3452,00003452.jpg,7,128.61,87.99,100.33,0.02114412590338272
4649,00004649.jpg,7,122.14,89.43,93.6,0.02192051496529223
14533,00014533.jpg,8,99.06,76.25,61.71,0.033076889265678124
11841,00011841.jpg,6,189.74,119.23,135.85,0.028468915990657286
25869,00025869.jpg,6,196.86,133.55,119.67,0.02765654934670703
18379,00018379.jpg,5,209.32,144.84,155.29,0.030133249167905947
15921,00015921.jpg,4,252.42,191.08,179.45,0.03246762646637835
30934,00030934.jpg,6,208.11,137.86,131.03,0.027844891108251838
18622,00018622.jpg,8,117.41,84.9,73.88,0.028469950131986815
29907,00029907.jpg,8,100.16,73.63,74.16,0.03227851767080584
18799,00018799.jpg,8,103.59,67.49,58.21,0.027851149071044492
20999,00020999.jpg,7,130.33,89.58,98.43,0.027097542250119993
22295,00022295.jpg,7,134.54,100.8,112.55,0.03174118679565667
18227,00018227.jpg,3,252.39,214.87,210.53,0.02767486757643854
8608,00008608.jpg,5,219.37,154.3,144.76,0.029414273029758378
30632,00030632.jpg,6,196.23,152.53,134.25,0.01971494015853953
12126,00012126.jpg,7,144.24,99.61,117.3,0.029526288044671438
21684,00021684.jpg,8,90.99,68.23,62.78,0.02701941977645733
8407,00008407.jpg,6,172.46,130.33,109.35,0.02811630828656179
6944,00006944.jpg,6,186.36,130.5,120.8,0.023433813817567126
11771,00011771.jpg,6,176.13,114.21,150.69,0.027915741648491785
29472,00029472.jpg,7,138.93,100.37,95.81,0.028175309154359507
12526,00012526.jpg,4,248.49,199.08,186.63,0.02971856809021122
24754,00024754.jpg,9,61.85,42.79,37.33,0.029978933719666825
31465,00031465.jpg,7,113.19,100.2,105.25,0.031106492142258295
23939,00023939.jpg,9,72.15,59.04,38.73,0.02423312828129298
28570,00028570.jpg,6,175.62,127.57,115.22,0.03143987209647241
30762,00030762.jpg,4,235.76,167.91,174.86,0.03314789897871871
27140,00027140.jpg,4,234.85,179.86,200.68,0.028922290630013635
26875,00026875.jpg,7,124.27,114.07,91.91,0.02633580898663888
11975,00011975.jpg,6,166.38,123.11,111.39,0.027939475500221893
30695,00030695.jpg,7,127.69,93.05,82.63,0.030308731493865596
20669,00020669.jpg,8,102.85,75.7,61.11,0.0318586705392685
26717,00026717.jpg,5,219.71,157.68,146.38,0.023734310230113805
30504,00030504.jpg,8,112.79,76.66,79.75,0.024780811673895363
21222,00021222.jpg,9,65.71,58.17,49.1,0.026779432588480843
21275,00021275.jpg,7,137.6,108.11,102.4,0.021580799318289125
18094,00018094.jpg,6,169.91,127.95,135.76,0.028200652771407084
27333,00027333.jpg,8,124.91,92.16,62.38,0.027954901042395067
11619,00011619.jpg,5,237.11,172.95,163.2,0.034698519758098685
22602,00022602.jpg,8,108.92,69.13,72.18,0.03091699626220391
25823,00025823.jpg,7,150.65,98.23,79.46,0.03222938005428012
2295,00002295.jpg,7,144.24,116.15,96.44,0.022556559632025703
2123,00002123.jpg,6,200.09,154.62,134.3,0.033658981832925344
29125,00029125.jpg,7,129.58,102.64,95.2,0.03092666734888051
9178,00009178.jpg,7,127.79,96.87,96.38,0.028536320250715896
8796,00008796.jpg,6,174.66,144.2,133.12,0.029660705219290307
32352,00032352.jpg,6,170.16,127.33,106.19,0.02760089410385009
4466,00004466.jpg,8,92.98,66.61,61.3,0.0327139332308165
12872,00012872.jpg,8,75.61,71.87,73.87,0.03076752934021516
32053,00032053.jpg,6,162.61,126.79,112.53,0.027204330567958034
24745,00024745.jpg,6,167.39,127.08,120.47,0.0295312585845227
2811,00002811.jpg,5,221.26,145.99,179.04,0.028178430877171614
13607,00013607.jpg,6,185.23,150.51,123.63,0.02048820767539865
16608,00016608.jpg,7,156.61,110.47,107.71,0.03342687676231129
8492,00008492.jpg,4,240.28,172.39,197.68,0.027418723516602253
7409,00007409.jpg,6,181.03,136.88,131.18,0.03419941013978434
27282,00027282.jpg,7,125.08,84.57,95.99,0.027452217615986093
20506,00020506.jpg,8,99.08,69.41,67.96,0.019626792417704132
15618,00015618.jpg,8,114.97,89.29,84.93,0.031916020211818864
1527,00001527.jpg,9,70.98,61.65,45.22,0.020976605619910552
21466,00021466.jpg,7,149.67,103.53,96.9,0.032559475901182335
22159,00022159.jpg,7,125.97,97.24,73.39,0.033585282691162066
27687,00027687.jpg,7,128.2,96.29,80.39,0.03245438293863304
4675,00004675.jpg,7,151.32,109.25,100.34,0.02443454503765912
22144,00022144.jpg,7,136.46,95.68,96.4,0.03184879827931027
16802,00016802.jpg,5,213.14,157.43,139.2,0.01895020724700394
29933,00029933.jpg,8,89.7,67.51,59.88,0.024122403089900577
5448,00005448.jpg,7,143.69,89.38,117.17,0.032110958137458796
24435,00024435.jpg,6,174.17,124.69,109.91,0.023591012553997773
31785,00031785.jpg,7,141.24,86.79,133.97,0.030415133616715512
22124,00022124.jpg,10,15.15,11.92,12.66,0.025902327402013398
10890,00010890.jpg,7,142.37,107.91,103.81,0.0272837233588582
29887,00029887.jpg,7,132.34,106.13,101.86,0.031132595551194717
691,00000691.jpg,7,146.03,117.8,86.33,0.032986746095947685
18771,00018771.jpg,7,132.46,109.71,84.28,0.01904404539890357
16466,00016466.jpg,7,134.28,100.39,104.53,0.03362261817595015
23103,00023103.jpg,6,179.91,121.39,118.88,0.027100234960449852
5039,00005039.jpg,6,181.97,136.06,125.48,0.029648592822366305
13005,00013005.jpg,6,192.33,124.52,152.04,0.033144859026437504
19986,00019986.jpg,4,235.59,178.63,195.66,0.027893865474304162
30095,00030095.jpg,9,51.82,48.04,53.66,0.027932000550452644
17975,00017975.jpg,5,207.28,163.92,143.3,0.030469740297950992
3018,00003018.jpg,5,202.62,160.72,159.59,0.02518559664210739
4804,00004804.jpg,7,57.7,83.33,170.83,0.03247204531182622
3613,00003613.jpg,8,104.46,74.62,74.42,0.034360517559206154
25868,00025868.jpg,5,214.82,150.13,151.57,0.027699563328369894
5317,00005317.jpg,7,130.52,94.96,95.2,0.025196267740587273
14471,00014471.jpg,6,189.49,143.45,121.86,0.026624773903960355
18046,00018046.jpg,3,246.54,204.47,203.96,0.028896990375030504
22520,00022520.jpg,6,181.56,141.81,117.73,0.03358472705157293
27155,00027155.jpg,7,140.19,101.2,89.29,0.03216335934190401
26753,00026753.jpg,6,184.16,131.79,146.53,0.0293318196311112
18430,00018430.jpg,8,106.69,77.57,73.37,0.02075629543376166
21636,00021636.jpg,4,249.43,195.65,183.94,0.0277244995405737
30093,00030093.jpg,7,159.36,124.7,101.51,0.018493746440830502
32212,00032212.jpg,7,146.49,108.24,95.65,0.031013520275479618
9894,00009894.jpg,7,152.84,113.2,130.55,0.030279858417345533
8745,00008745.jpg,4,248.11,195.27,206.23,0.033576759320523925
9771,00009771.jpg,5,223.48,153.46,149.98,0.03155529549827162
987,00000987.jpg,7,124.54,103.36,89.72,0.03343247064780072
30902,00030902.jpg,5,231.43,173.23,167.88,0.026704772782048
20590,00020590.jpg,8,105.88,67.65,73.09,0.031110557586734606
25171,00025171.jpg,9,57.75,53.27,45.8,0.02661008599009376
19348,00019348.jpg,7,155.7,112.16,117.58,0.031396859602097524
8268,00008268.jpg,6,162.12,112.42,134.98,0.028255489618632033
5344,00005344.jpg,9,61.49,53.08,50.05,0.027591695708335605
31167,00031167.jpg,6,188.7,145.14,139.57,0.02934201305745409
23856,00023856.jpg,5,220.6,152.35,147.19,0.028068367067162567
4538,00004538.jpg,5,211.87,153.47,178.74,0.029086329446112145
31812,00031812.jpg,5,202.86,150.2,145.03,0.028096123717933276
251,00000251.jpg,7,149.96,99.53,124.13,0.02300583343113855
514,00000514.jpg,8,102.95,87.96,64.11,0.033450629241259563
5289,00005289.jpg,6,204.27,142.78,144.08,0.024236543600795035
5904,00005904.jpg,7,119.47,88.59,85.32,0.03272504725377967
20611,00020611.jpg,7,131.37,105.24,95.57,0.03016349638761568
19499,00019499.jpg,6,179.2,113.43,106.01,0.03115802069340985
29744,00029744.jpg,5,232.62,164.82,160.67,0.022066036437095222
22298,00022298.jpg,8,89.05,70.72,64.49,0.024303082323752067
1959,00001959.jpg,8,95.65,68.64,68.84,0.028047892637043593
4284,00004284.jpg,8,108.18,77.54,68.14,0.024053554799797754
17627,00017627.jpg,6,170.71,127.87,132.7,0.03213421155449702
867,00000867.jpg,2,249.33,196.42,228.31,0.03086171990563146
21963,00021963.jpg,7,121.51,97.54,82.51,0.026100613553212387
8756,00008756.jpg,4,246.18,191.58,189.05,0.026463366120092473
4709,00004709.jpg,5,220.14,157.18,171.79,0.017198725024333655
18913,00018913.jpg,6,165.96,144.67,133.82,0.03376914452312022
20760,00020760.jpg,5,200.26,155.7,138.07,0.03355445445067647
5933,00005933.jpg,7,151.18,111.27,98.81,0.026170780514034306
21316,00021316.jpg,6,174.85,101.29,141.38,0.03262408274340142
29356,00029356.jpg,6,173.36,126.34,118.14,0.028193796452165448
14768,00014768.jpg,5,218.71,147.09,134.16,0.032265201171946895
12715,00012715.jpg,8,101.67,90.49,70.43,0.03005438263495842
23840,00023840.jpg,8,94.74,62.68,66.12,0.028518314743504317
14286,00014286.jpg,6,171.57,143.27,130.33,0.028139921860333587
12435,00012435.jpg,6,195.96,141.43,150.01,0.027619125740453235
9167,00009167.jpg,6,174.28,120.72,110.36,0.03179229690796437
30753,00030753.jpg,8,114.49,80.16,77.5,0.02480314074617457
2919,00002919.jpg,7,130.05,106.17,97.48,0.030956941543413215
3994,00003994.jpg,8,95.79,76.46,68.4,0.018745155963456304
19861,00019861.jpg,6,204.26,146.25,134.66,0.025313072741448617
4026,00004026.jpg,6,207.57,138.57,131.5,0.030988626460960705
29879,00029879.jpg,5,202.19,147.59,164.19,0.03193352139669554
15238,00015238.jpg,5,198.37,150.53,150.92,0.027770022863310338
26782,00026782.jpg,5,212.15,163.18,152.76,0.029153987713200793
191,00000191.jpg,9,63.61,42.88,23.16,0.03167775637897709
31326,00031326.jpg,7,148.09,103.96,96.71,0.03111295387409314
22662,00022662.jpg,7,145.02,103.71,102.72,0.03386897158835231
11242,00011242.jpg,6,185.14,131.43,131.88,0.023932282978158914
17369,00017369.jpg,8,112.43,83.12,84.47,0.022242127113870865
11506,00011506.jpg,5,236.71,165.63,167.5,0.03366047395357984
13301,00013301.jpg,5,211.06,147.28,150.2,0.02866864590093399
911,00000911.jpg,5,238.81,162.35,158.63,0.033918832765588214
4894,00004894.jpg,6,167.5,126.5,105.95,0.025592228961797216
18428,00018428.jpg,7,140.28,94.77,114.66,0.03486310277041033
27496,00027496.jpg,6,164.91,124.51,119.42,0.03125580473128925
30231,00030231.jpg,2,181.9,186.14,240.64,0.029918337719097986
3888,00003888.jpg,5,200.24,135.48,184.89,0.030835489494443397
15112,00015112.jpg,6,212.27,130.88,143.91,0.018026025909573817
17968,00017968.jpg,7,156.08,83.78,135.1,0.024250594267201504
25793,00025793.jpg,5,233.58,172.58,163.58,0.03354427397925381
10424,00010424.jpg,6,197.31,147.61,138.57,0.03325429640120632
25412,00025412.jpg,8,92.38,66.76,59.27,0.022930787800534026
25219,00025219.jpg,9,71.67,56.12,47.83,0.024968974339858212
28299,00028299.jpg,7,122.83,93.52,85.71,0.03053758817194353
20366,00020366.jpg,5,220.43,170.13,165.28,0.033849077049119436
17893,00017893.jpg,8,107.11,80.49,67.19,0.029835594637219
13176,00013176.jpg,9,72.75,54.71,45.6,0.034676328027353036
11470,00011470.jpg,7,132.16,107.58,108.9,0.027750445910630105
4575,00004575.jpg,5,241.53,172.12,158.86,0.03251761382599601
7318,00007318.jpg,8,106.97,83.4,70.65,0.03284783188031801
3591,00003591.jpg,8,108.43,74.12,74.4,0.03283976040650857
20018,00020018.jpg,7,133.39,92.91,104.18,0.02895511823379781
4946,00004946.jpg,5,224.57,164.15,167.89,0.031887761729459965
30643,00030643.jpg,5,205.75,149.07,160.57,0.022666969470204554
24614,00024614.jpg,9,71.87,64.73,40.15,0.030419545144943345
27792,00027792.jpg,6,169.85,116.9,132.94,0.028348521705040982
1748,00001748.jpg,4,231.91,181.82,182.43,0.03339720740445532
32216,00032216.jpg,9,66.8,50.39,42.27,0.0228802324400161
30620,00030620.jpg,8,118.01,82.07,85.87,0.030560291128496276
20025,00020025.jpg,5,198.94,145.93,161.84,0.03393066256323927
11358,00011358.jpg,8,108.01,84.17,73.24,0.021643150180310117
16622,00016622.jpg,8,88.62,70.73,66.04,0.024537269338700058
22380,00022380.jpg,7,132.33,95.77,78.54,0.02958263379372173
21153,00021153.jpg,6,162.55,123.05,125.23,0.0297060232898263
12814,00012814.jpg,8,94.13,71.98,65.58,0.02353556981685653
21175,00021175.jpg,7,131.52,101.08,102.3,0.03174025265787853
7114,00007114.jpg,7,146.01,113.86,97.78,0.03263803782020661
23970,00023970.jpg,8,112.97,80.69,85.94,0.02724302454930412
21964,00021964.jpg,6,193.36,142.82,137.88,0.018938928488075255
26089,00026089.jpg,8,97.42,69.38,68.75,0.03219985326138306
29784,00029784.jpg,5,228.91,157.82,142.25,0.03304230294445019
25510,00025510.jpg,7,159.22,115.02,122.26,0.02233973778250611
270,00000270.jpg,8,101.77,79.95,55.0,0.032546869048855925
4985,00004985.jpg,8,112.22,77.92,86.91,0.035047559326215436
17803,00017803.jpg,7,160.31,112.31,92.87,0.029500847497982312
29178,00029178.jpg,8,99.84,85.55,84.34,0.027923417477079493
24366,00024366.jpg,7,135.08,95.43,93.31,0.03203936249628026
32290,00032290.jpg,8,111.73,80.64,78.2,0.027979755555460374
27933,00027933.jpg,6,165.98,134.56,146.77,0.02896556255985029
21462,00021462.jpg,8,122.25,91.41,66.67,0.03105211153369781
15552,00015552.jpg,7,153.52,93.7,141.03,0.023512931293927324
22726,00022726.jpg,9,79.0,54.45,50.91,0.031053738280697532
29806,00029806.jpg,9,68.6,48.65,39.18,0.02681882030563208
9117,00009117.jpg,6,200.12,149.26,127.01,0.03202589738215497
25435,00025435.jpg,8,97.66,76.13,69.8,0.032216252074055256
14843,00014843.jpg,8,102.03,79.04,79.58,0.02550919669666506
13617,00013617.jpg,7,129.74,85.26,98.44,0.0302403014079681
24951,00024951.jpg,9,54.73,42.58,38.53,0.03291843648825637
19779,00019779.jpg,5,198.03,142.23,167.62,0.027173708634906268
27205,00027205.jpg,6,179.3,135.03,127.88,0.02614570239686304
26635,00026635.jpg,8,114.43,80.09,85.5,0.03310156628202671
28163,00028163.jpg,7,165.86,93.94,139.39,0.027927760492458688
5100,00005100.jpg,8,86.35,63.5,60.32,0.030378080472966966
15495,00015495.jpg,6,190.08,134.77,122.36,0.028262426909414825
28486,00028486.jpg,9,76.74,58.84,46.56,0.029774083663665872
20170,00020170.jpg,7,153.74,112.87,105.18,0.03201045535717262
144,00000144.jpg,7,148.46,108.98,112.0,0.030468998596765048
19706,00019706.jpg,8,107.68,81.54,72.97,0.030225294366716764
11290,00011290.jpg,9,80.88,63.23,53.54,0.03479962830324405
11148,00011148.jpg,7,145.27,104.47,142.15,0.02373910621575861
13369,00013369.jpg,6,185.31,123.92,121.42,0.027227565405487143
19453,00019453.jpg,8,101.89,85.4,73.51,0.02700859579376987
25209,00025209.jpg,4,199.29,181.61,217.83,0.02842008840117751
31647,00031647.jpg,5,214.41,171.0,153.78,0.02534135552976408
1223,00001223.jpg,7,124.34,84.76,94.18,0.023504016143764114
23193,00023193.jpg,8,96.52,70.12,45.82,0.028597700947574006
15676,00015676.jpg,6,201.91,144.4,137.31,0.03352711258594022
21613,00021613.jpg,8,89.86,67.24,62.1,0.0332681038818778
15363,00015363.jpg,7,142.35,107.62,90.8,0.03090894572236119
28983,00028983.jpg,7,137.66,108.45,106.97,0.024267902177377416
22063,00022063.jpg,6,192.2,139.04,121.2,0.030519226572766997
31347,00031347.jpg,7,126.67,91.65,98.5,0.030717945413715288
16881,00016881.jpg,8,95.14,67.54,65.23,0.030847848063023525
4897,00004897.jpg,6,171.9,127.15,112.76,0.029940325392838918
7026,00007026.jpg,7,134.87,94.33,80.74,0.027977794852577197
16788,00016788.jpg,6,177.23,141.31,126.42,0.031851960551829456
23121,00023121.jpg,8,108.94,82.37,76.78,0.02540515654901629
10914,00010914.jpg,5,216.45,153.39,174.43,0.03374131475994605
829,00000829.jpg,6,188.47,132.61,140.06,0.03103938270744567
5234,00005234.jpg,6,180.3,121.37,117.55,0.029328514014527022
13806,00013806.jpg,7,156.75,114.96,104.96,0.029934009080402786
23710,00023710.jpg,8,104.02,74.35,74.29,0.030852728695269532
6515,00006515.jpg,6,207.63,136.62,146.61,0.0265423260147399
14508,00014508.jpg,5,218.66,170.74,156.39,0.029948195034424245
3131,00003131.jpg,8,86.01,67.04,59.72,0.029320304011484395
4418,00004418.jpg,6,176.51,133.5,124.09,0.0288969605316425
18089,00018089.jpg,6,187.06,142.26,134.45,0.026463681004309205
14001,00014001.jpg,8,114.86,84.86,73.72,0.03085594313310018
1797,00001797.jpg,6,158.37,113.21,130.04,0.022978980831903428
10026,00010026.jpg,9,75.12,62.42,52.35,0.023031799022753506
15886,00015886.jpg,7,154.98,114.99,117.08,0.023216305044833446
14219,00014219.jpg,7,127.77,97.2,86.48,0.033426242253793155
20089,00020089.jpg,6,186.85,125.3,143.11,0.026903186357108685
9274,00009274.jpg,9,73.06,63.61,42.65,0.02439487731077842
14480,00014480.jpg,6,172.85,130.19,115.54,0.03337377832525673
21415,00021415.jpg,7,145.77,113.66,117.47,0.01754760439560556
27851,00027851.jpg,8,111.45,73.0,75.95,0.02812349030667887
25855,00025855.jpg,7,142.2,110.63,92.68,0.030549533028607485
5205,00005205.jpg,6,189.79,138.1,123.31,0.02260286622249752
5376,00005376.jpg,9,80.52,57.6,63.39,0.026283685627756456
